Price,Num_Bedrooms,Num_Bathrooms,Floor_Area,Land_Area,LRTHubDist,BusCount,MallCount,SchoolCount,HospitalCount,ATMCount,employment_generation,local_economy_growth,local_economy_size,presence_of_business_and_professional_organizations,safety_compliant_business,DBSCAN_Cluster
86000000.0,9.0,9.0,934.8,0.0,0.891694090278903,20,2,21,2,13,1.0473,0.2141,1.3742,0.0185,0.7263,0
25000000.0,7.0,0.0,350.0,0.0,6.47012028641756,3,1,16,4,7,1.0473,0.2141,1.3742,0.0185,0.7263,0
65000000.0,10.0,10.0,969.0,0.0,1.55922466738988,40,4,15,1,40,1.0473,0.2141,1.3742,0.0185,0.7263,0
114900000.0,17.0,0.0,0.0,0.0,6.5750481198903,15,2,25,1,1,1.0473,0.2141,1.3742,0.0185,0.7263,0
45000000.0,11.0,11.0,1408.0,0.0,0.891694090278903,20,2,21,2,13,1.0473,0.2141,1.3742,0.0185,0.7263,0
57999999.99999999,7.0,7.0,432.0,0.0,3.27706030645861,29,9,8,0,45,1.0473,0.2141,1.3742,0.0185,0.7263,-1
45000000.0,4.0,5.0,343.0,0.0,3.28373814655962,5,4,8,0,7,0.2002,0.13,0.102,0.0343,0.7127,0
650000000.0,82.0,82.0,5128.38,0.0,3.97002691103628,8,3,14,0,15,1.0473,0.2141,1.3742,0.0185,0.7263,-1
65000000.0,10.0,10.0,250.0,0.0,5.01926971326027,15,1,16,1,7,1.0473,0.2141,1.3742,0.0185,0.7263,0
49999999.99999999,5.0,5.0,201.0,0.0,1.55922466738988,40,4,15,1,40,1.0473,0.2141,1.3742,0.0185,0.7263,0
49999999.99999999,10.0,10.0,800.0,0.0,1.29813630709615,25,3,14,1,14,1.0473,0.2141,1.3742,0.0185,0.7263,0
120000000.0,1.0,1.0,40.0,0.0,5.35473689858411,19,1,22,1,7,1.0473,0.2141,1.3742,0.0185,0.7263,0
17500000.0,6.0,5.0,130.0,0.0,3.28373814655962,5,4,8,0,7,0.2002,0.13,0.102,0.0343,0.7127,0
13500000.0,5.0,5.0,170.0,0.0,6.39031758893631,13,6,10,1,64,0.0841,1.1379,0.4071,0.2414,0.2642,-1
55000000.0,1.0,1.0,576.0,0.0,4.39146317958788,5,0,23,0,7,0.0841,1.1379,0.4071,0.2414,0.2642,1
35000000.0,10.0,5.0,240.0,0.0,5.4752531996667,10,2,16,2,17,0.0841,1.1379,0.4071,0.2414,0.2642,1
53000000.0,9.0,9.0,720.0,0.0,3.48208090601579,2,0,10,0,3,0.0841,1.1379,0.4071,0.2414,0.2642,1
