Price,Num_Bedrooms,Num_Bathrooms,Floor_Area,Land_Area,LRTHubDist,BusCount,MallCount,SchoolCount,HospitalCount,ATMCount,employment_generation,local_economy_growth,local_economy_size,presence_of_business_and_professional_organizations,safety_compliant_business,DBSCAN_Cluster
2560320.0,1.0,1.0,28.38,0.0,15.103758477951,0,0,2,0,0,0.3407,0.0132,0.703,0.0155,1.4269,0
3922200.0,2.0,1.0,36.0,0.0,10.6740575358095,11,0,2,1,0,0.3407,0.0132,0.703,0.0155,1.4269,0
3600000.0,1.0,1.0,23.8,0.0,10.6740575358095,11,0,2,1,0,0.3407,0.0132,0.703,0.0155,1.4269,0
3972480.0,2.0,1.0,36.4,0.0,10.6740575358095,11,0,2,1,0,0.3407,0.0132,0.703,0.0155,1.4269,0
5552778.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8540154.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5516721.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5714142.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8329286.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8171135.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5733063.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8434720.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5697006.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5408550.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5534452.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5534452.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8382003.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5678204.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8118418.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5642266.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5750080.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
8276569.0,2.0,1.0,44.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5480664.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5821956.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5660949.000000001,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5498514.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5444607.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5390700.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5462576.000000001,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5426638.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5516721.0,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5660949.000000001,1.0,1.0,30.3,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
3852000.0,1.0,1.0,24.0,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
5498514.0,1.0,1.0,30.2,0.0,20.3646213828203,9,0,9,0,0,0.5837,0.0121,0.1525,0.2494,1.4727,0
