Latitude,Longitude,Price,LRTHubDist,PC1,PC2,PC3,PC4,Cluster
121.0782,14.75289,-0.9404953136327668,2.689360372114737,1.9728919040675763,-2.1663370685044128,-1.5471960417462731,-0.4293878372508687,2
121.0715231,14.75345253,-0.9194155543838088,2.572129459636123,1.937698855795752,-2.5822622511844844,-1.5948601540914,-0.3469164862799944,2
121.0259445,14.6858751,-0.7780336091010481,-0.9541664100457932,1.2118019966823157,-2.6927527115016447,0.8372474710043877,-1.7388691697166736,2
121.06106,14.74013,-1.225072063493699,1.838039597078991,1.12769574350445,-2.771343765085871,2.153107203344174,0.6680592267869679,2
121.0281861,14.720352,-0.9931947117551616,0.5837638872365521,1.6044229664189975,-2.330050006308973,-0.5202816164076502,-0.8752438484977586,2
121.07178,14.75245,-1.2377199190430734,2.5374943635557563,1.8004928691522537,-3.080279173445628,-1.4947182845918026,-0.3162841435545636,2
121.04835,14.733322,-0.9931947117551616,1.34701314048556,0.9951914941366776,-2.19954517080312,2.427522943324281,-1.9051796120464664,2
121.04376,14.75791,-0.8829475708831119,2.3498276632857324,1.46162411799221,-2.1875222839390527,1.0962470191384963,-1.2467917480621704,2
121.0281861,14.720352,-0.9931947117551616,0.5837638872365521,1.5623606189859518,-2.6030769752853637,-0.5024801389612163,-0.7963457404307885,2
121.0782,14.75289,-0.9194155543838088,2.689360372114737,2.0892101725908625,-1.853337434774397,-1.6461994862386466,-0.3779833719557785,2
121.0715231,14.75345253,-1.0564339895020354,2.572129459636123,2.0186990977172194,-2.1145457998704087,-1.6418639865376683,-0.426626186392636,2
121.0259445,14.6858751,-0.3528759448088159,-0.9541664100457932,1.5849710728095183,-1.1220528978464388,0.6714141185358585,-2.0359535472589467,2
121.0114234,14.6703158,-0.286605397681942,-1.5657075484938323,1.715798822433901,-2.643609601116376,-0.5090832345652676,-0.9483689323816404,2
121.00738,14.58164,-1.225072063493699,-1.3792013948477122,0.4599409161883123,-3.5451170851566074,2.105008283698273,-1.5809987773374867,2
121.0715231,14.75345253,-1.2377199190430734,2.572129459636123,1.798043912946139,-3.087379246275784,-1.4926562270992294,-0.3172641589825014,2
121.0259445,14.6858751,-0.7780757686195461,-0.9541664100457932,1.2118736035277355,-2.692387749466332,0.8371940713607422,-1.7388720506455198,2
121.03015387305,14.603475938312,-1.0954315441126077,-0.1401132929915205,0.6156947186364603,-2.18939647566606,3.9973733355916816,1.0056979119753957,2
121.04376,14.75791,-1.225072063493699,2.3498276632857324,1.2667665094731095,-3.0719251046427667,1.2243303495204143,-1.1298392777285384,2
121.04499,14.74947,-0.4784269908956092,1.995560850875624,2.0126134301939964,0.0377860110417063,0.6675074716712712,-0.6820173456422913,2
121.09893584785,14.682459267151,-1.1059714237370866,1.325623105690976,1.590996451605686,-2.847524249650495,-0.5464506478802773,-0.0243191097469156,2
120.97457218643,14.648398753868,-1.159724809821929,-1.8033716413239853,0.7424332223887368,-1.863439727949504,2.74076613126764,-1.096420525086628,2
121.0129356,14.67754773,-0.5715995267760035,-1.2751146294568148,1.9050507998058956,-1.1027482310729944,-0.5748850994579489,-1.610852722831497,2
120.9943658,14.3810075,-0.9793208574078676,1.5811462109784604,1.4968761763502478,-3.238029092008569,-0.9730548624473496,-0.6801897214288475,2
120.968037,14.426675,2.3057876107067528,-0.7227649902672354,1.9415331883710567,-1.9329218578573004,-0.1439195075975458,0.7328340426455167,2
120.943005,14.44953,-1.282514407447109,-1.378865800301578,1.2905808481140126,-3.814959360788258,-0.9289858720178906,0.0151338077893737,2
120.9528888,14.4226283,-1.4305997161710384,-0.559095276959701,1.128031023583859,-3.84579315219305,-0.5836970078895479,-0.672354475209011,2
120.941895,14.455245,-1.2884167400368172,-1.4333814634513942,1.2312352323183426,-3.086414508517114,-0.3989808518493077,-0.8142694638783062,2
120.9537148,14.4100751,-0.8133422058430526,-0.0101805915985239,1.286659017173983,-3.3784237953567207,-0.7957124611569806,1.1336959422573698,2
120.9943658,14.3810075,-1.281144223095927,1.5811462109784604,1.3544015982060365,-3.870833842348055,-0.9676885343347168,-0.4756145864092891,2
120.93660328,14.429452292,-1.4742769773348792,-0.555060684039325,0.6018093588742767,-2.743648072710117,1.3420183341188143,0.8836698069275011,2
120.9777822,14.3981207,-1.2530337317446638,0.6177769471967948,1.0542429935762876,-3.360410418397031,1.3773331295832147,0.4434754474856209,2
120.9943658,14.3810075,-0.6917857741339368,1.5811462109784604,1.895221557854799,-1.8654276254642768,-1.2769362875142716,-0.695317617458921,2
120.9943658,14.3810075,-0.7966916202086896,1.5811462109784604,2.355866376868488,0.0685250221631745,-1.4066499024396786,-1.1969214709938878,0
120.9622969,14.4204905,-0.09730494367445,-0.4869433571471656,2.25623592596104,-0.6844307191336059,0.4771484723274482,1.6235808536220904,2
120.9943658,14.3810075,-0.6535165252054161,1.5811462109784604,2.300785456174268,-0.4263696322624021,-1.39695005724757,-1.0208799820993584,0
120.9765230949,14.3751745932,-0.8014281314431944,1.6017187628103695,2.198783823630716,-0.3673615940925416,-1.0836976676902088,-1.099330361087519,0
120.9765230949,14.3751745932,-0.7466774672182233,1.6017187628103695,2.198783823630716,-0.3673615940925416,-1.0836976676902088,-1.099330361087519,0
120.9777822,14.3981207,-0.0473459142544198,0.6177769471967948,1.9068217794067717,-0.1249650356942236,1.0298146238408057,-0.1519430911398331,2
120.9622969,14.4204905,-0.9668450126939642,-0.4869433571471656,2.111584474603036,-1.2637507700162462,0.4869676257656756,1.815301050544829,2
120.9943658,14.3810075,-0.9931947117551616,1.5811462109784604,2.076429843392935,-1.5399765556729272,-1.3552960662773166,-0.6693843319944957,2
120.9943658,14.3810075,-0.5587816629682857,1.5811462109784604,2.3540323754893664,-0.3325776124625275,-1.4444390916989618,-0.9874303153716114,0
120.97782,14.39831,-0.6565661339759631,0.610110847563179,2.012944939215555,-0.3365168953028158,0.7808813218078197,0.2118047911095619,2
120.97782,14.39831,-0.9194155543838088,0.610110847563179,1.6441691621147574,-0.8706641827796481,1.1148369065563903,-0.0429942239520748,2
120.98056,14.37148,-0.624298924898398,1.7994455034338352,2.349017007753769,0.1560326166024781,-1.5032868354205366,-1.5061888630568545,0
120.97782,14.39831,-0.887795915510372,0.610110847563179,1.482809446825431,-1.5351420419018549,1.137115976845226,0.1493981897014488,2
120.9537148,14.4100751,-0.8890607010653094,-0.0101805915985239,1.565511294654424,-2.244275319354572,-0.9112686190568388,0.9624615372204534,2
120.977455,14.39464,-0.889212475331902,0.7637172295457768,1.8700319724430707,-0.2117773089500892,-0.0492149412045957,-0.9742654513190092,2
120.9363861,14.3993471,-0.4978203694046505,0.6387012484432948,1.80500792068256,0.2344688913898175,0.8539324112663086,0.5327563965891076,0
120.9566736,14.4418331,0.0291736118192974,-1.4316308125554469,2.1653429987764232,-0.3471035072150293,0.4709043225831192,1.5626253533372,2
120.9566736,14.4418331,-0.8140167581390193,-1.4316308125554469,1.818097935839236,-0.5250632465461619,0.8215943132549887,1.126663401409578,2
120.9777822,14.3981207,-0.8582842525618309,0.6177769471967948,1.521765184087926,-1.7705330768413934,1.098915360695902,0.3660334314056784,2
120.9943658,14.3810075,-1.0462103062662909,1.5811462109784604,1.9222840067320752,-1.8950878614865183,-1.2214812589980295,-0.7494661080564926,2
120.9777822,14.3981207,-0.887795915510372,0.6177769471967948,1.5475013876592087,-1.4205792981739165,1.1942804930644155,0.1035994733733889,2
120.9363861,14.3993471,-0.4135013324088188,0.6387012484432948,1.439329797186416,-0.9332044307376476,1.0521574327466403,0.6255147411026465,2
120.9777822,14.3981207,-1.0458941098775565,0.6177769471967948,0.967235689140633,-3.25493748679606,1.4662678039382644,0.3369645622588738,2
120.9622969,14.4204905,-0.5189001286536085,-0.4869433571471656,2.0243429229026337,-1.6163588467016212,0.5450628294132907,1.865817623206438,2
120.9622969,14.4204905,-0.5189001286536085,-0.4869433571471656,1.9942150497062472,-1.8285588097926075,0.5539643662521472,1.944235576465704,2
120.9363861,14.3993471,-0.6664584433963139,0.6387012484432948,1.3176743983004626,-1.1872998410591578,1.1589135655570857,0.5570683099259017,2
120.9943658,14.3810075,-1.0985935079999511,1.5811462109784604,2.078116520856583,-0.8185908059709692,-1.1983595495417492,-1.1607604065972097,2
120.9777822,14.3981207,-0.9626290608441728,0.6177769471967948,1.607757134051982,-0.9961793719919444,1.1764774193867025,-0.0532364331451436,2
120.9943658,14.3810075,-0.6103315818188347,1.5811462109784604,2.300785456174268,-0.4263696322624021,-1.39695005724757,-1.0208799820993584,0
120.93635,14.357185,0.0080938525703395,2.446373016088029,0.3960177575987446,-0.1836864656855973,-0.7711603302621383,0.4146907737752016,0
120.9943658,14.3810075,-0.3081025361640293,1.5811462109784604,2.139024704881052,-0.9960219607868424,-1.3701277347161605,-0.847885212744913,2
120.9943658,14.3810075,0.2188914450599187,1.5811462109784604,2.465179970393775,-0.3777288651863614,-1.6590956294926782,-0.6517698877248135,0
120.978255,14.40556,-1.120091911267593,0.3067141122748311,1.3238518350324544,-2.2238209469812182,2.5633215494187325,0.6909130360170846,2
120.9777822,14.3981207,-0.6032191656494401,0.6177769471967948,1.8314849573397345,-0.9203551925745848,0.941005642656992,0.2819976959213732,2
120.9376723,14.3730865,-0.8851202616689018,1.7424821321503323,1.2986483646385425,-1.1231645033092243,1.3288576055271273,0.9757196932465604,2
120.9777822,14.3981207,-1.1534008820472417,0.6177769471967948,1.420513891275899,-1.6903278947053717,1.2225386847833084,0.119705019560232,2
120.9777822,14.3981207,-0.9615750728817248,0.6177769471967948,1.6137243711703118,-0.965765869049242,1.1720274490829137,-0.0534765105489954,2
120.9777822,14.3981207,-1.120091837488436,0.6177769471967948,1.3979911284762023,-1.7459227036594915,1.2419283391768032,0.1087471925740645,2
120.9777822,14.3981207,-0.887795915510372,0.6177769471967948,1.6316260825253008,-0.8745253602211354,1.1586775381715475,-0.0541967427605511,2
120.9677447,14.3830634,-1.0458941098775565,1.1973203991486023,1.5026303828151375,-1.326146326433149,-1.2488370703219696,-0.6168143604022345,2
120.9746966,14.421726,-0.624298924898398,-0.4246678847835575,1.967410657844877,-1.8657719996103448,-1.583064965776749,-0.8169882944114321,2
120.9777345,14.40010114,-0.9615750728817248,0.5323337920445543,1.6082114930386535,-0.6958092150071129,2.478788364293972,1.447443335275451,2
120.9622969,14.4204905,-0.5189001286536085,-0.4869433571471656,1.982280575469588,-1.889385815678012,0.5628643068597246,1.944715731273408,2
120.9777822,14.3981207,-1.120091911267593,0.6177769471967948,1.3979911284762023,-1.7459227036594915,1.2419283391768032,0.1087471925740645,2
120.9777822,14.3981207,-0.6769983230207929,0.6177769471967948,2.243451595182197,0.965377590680636,0.7733713097231736,-0.1710592697951813,0
120.9746966,14.421726,-0.9931947117551616,-0.4246678847835575,2.1476035889114145,-0.6604942933685752,-1.4949280114939434,-1.316835758724576,2
120.9777822,14.3981207,0.2188914450599187,0.6177769471967948,2.161574702160991,0.0828379467997862,0.6870815991933351,0.273930074045434,2
120.9518052,14.4301196,-0.9931947117551616,-0.8755007195901887,1.413832363443032,-1.4349291613834154,1.095965915859041,-0.2572525592952362,2
120.981771,14.382335,0.0122044056238863,1.342831515929097,1.758895314871163,-0.4579568006364599,2.0942341579142907,1.7947194926437575,2
120.968037,14.426675,-0.5189001286536085,-0.7227649902672354,1.846695925267956,-2.0599907838702984,-0.0795784741843166,0.7961494446207233,2
120.9589927,14.4143526,-0.09730494367445,-0.2163156972776496,2.5243699690016976,-0.5486213713144075,-0.2743117064442588,2.107501518682809,2
120.9622969,14.4204905,-0.624298924898398,-0.4869433571471656,1.982280575469588,-1.889385815678012,0.5628643068597246,1.944715731273408,2
120.977797,14.40032431,-0.9515621872384696,0.523556363291015,1.4456583303256612,-1.36636977471786,2.501957428643565,1.639883764409745,2
120.983047,14.41497,-1.1200948624338882,-0.0008528775327114,1.6130902962417877,-2.8157662507303542,-0.9906628303928694,-1.0897868800929225,2
120.9777822,14.3981207,-1.100701483924847,0.6177769471967948,1.4264811283942287,-1.6599143917626693,1.2180887144795198,0.1194649421563801,2
120.9909738,14.3824796,-0.8350965173879772,1.4641795520899528,1.9743602664662752,-1.60210508168777,-1.2891628540116389,-0.0087139815180229,2
120.998225,14.39337581,-0.1297677729178454,1.160757208275394,2.134089692318917,-0.5547671524698852,-1.1785848040855778,-0.4343699493890179,2
120.9943658,14.3810075,-0.9931947117551616,1.5811462109784604,1.6825862560606706,-2.582120172813515,-1.1242777009682157,-0.6294199818587125,2
120.9777822,14.3981207,-0.9515621872384696,0.6177769471967948,1.4511712084573194,-1.6363264287599892,1.195196513432507,0.1389639185852986,2
120.9598006,14.4478257,-0.7823971192655824,-1.710246411472128,1.6434258895369993,-1.3477018841190185,0.4937832626048232,0.9850130781217236,2
120.9777822,14.3981207,-0.09730494367445,0.6177769471967948,1.5628888206190206,-0.5755478579402273,1.3433577747814616,-0.3991132508933564,2
120.9896648,14.3936476,-0.7823971192655824,0.98238387562488,1.591356531637956,-1.602433519789842,-0.023315544329284,0.4765303074037501,2
120.9943658,14.3810075,-0.7296977211431876,1.5811462109784604,1.755529888160258,-2.5332432394936424,-1.192821518755592,-0.567642096374674,2
120.9746966,14.421726,0.8675156371503538,-0.4246678847835575,2.165194409432009,-1.0694664063011698,-1.6348645515988878,-1.0000607085932802,2
120.9746966,14.421726,-1.0458941098775565,-0.4246678847835575,1.9403996414828004,-2.2714178239687377,-1.596655677692639,-0.6312906976798345,2
120.9777822,14.3981207,-0.9404953136327668,0.6177769471967948,1.630475000519141,-1.3682569456411122,1.0331890441565383,0.2611752560918051,2
120.9777822,14.3981207,-0.4662007305312136,0.6177769471967948,1.6366609344357732,-1.6477594006488925,0.992955940007429,0.4541655997661237,2
120.9622969,14.4204905,0.2188914450599187,-0.4869433571471656,2.4266030916333587,-0.225116831810458,0.3321800244939333,1.6986958304915412,2
120.9537148,14.4100751,-1.0458941098775565,-0.0101805915985239,2.071166920722548,-0.905957654664173,-1.3206400355198076,1.059498946225134,2
120.9622969,14.4204905,-0.5189001286536085,-0.4869433571471656,1.8376291241115843,-2.468705866560653,0.572683460297952,2.136435928196147,2
120.99266,14.38404,0.2715908431823134,1.4275576474074545,2.0572666299874185,-1.427690793060599,-1.5343100908665337,-0.1542301605105977,2
120.9777822,14.3981207,0.9785005695961172,0.6177769471967948,1.6897082165345625,-1.1524664104711313,0.9852442240546468,0.2760488428618696,2
120.9777822,14.3981207,-0.9931947117551616,0.6177769471967948,1.4631056826939788,-1.5754994228745849,1.1862965728249295,0.1384837637775948,2
120.9777822,14.3981207,-1.0985935079999511,0.6177769471967948,1.6494301855097155,-1.973673048408617,0.8613307695059006,0.7495637685501577,2
120.9764389,14.4097122,0.0080938525703395,0.1060050576803074,1.9956639575266464,-0.3465090342298009,2.0056435244573096,1.2228643316282273,2
120.9943658,14.3810075,-0.9404953136327668,1.5811462109784604,2.31302540691084,-0.2455896219207005,-1.4008904633769512,-1.0451003791486717,0
120.9909738,14.3824796,-0.9668450126939642,1.4641795520899528,1.7333877030040767,-2.344829438705682,-1.1101848755292016,0.034595783379065,2
120.9622969,14.4204905,-0.624298924898398,-0.4869433571471656,2.06640527033568,-1.3433318777252308,0.5272613519668565,1.7869195151394677,2
120.9777822,14.3981207,0.2715908431823134,0.6177769471967948,1.7565031530958688,-0.995005202367674,0.9274161873456356,0.3100319810463899,2
120.9777822,14.3981207,-0.9931947117551616,0.6177769471967948,1.3789809878278867,-2.1215533608273667,1.2218995277177978,0.296279979911535,2
120.9777822,14.3981207,-0.1590686382738967,0.6177769471967948,1.9877185074681312,0.0613163323431982,0.9595840998706988,-0.1098989583202656,2
120.9777822,14.3981207,-0.887795915510372,0.6177769471967948,1.7050097505783994,-0.3832157275652183,1.1310845298254992,-0.211560819567558,2
120.9910455,14.4101273,-1.0775137487509934,0.3582822767674722,1.4516677612253428,-3.365426640000776,-1.3222424536351385,-0.1409439770435047,2
120.9777822,14.3981207,-0.9931947117551616,0.6177769471967948,1.5736190187630494,-1.2813227872521724,1.092093638803877,0.1879646899821946,2
120.9777822,14.3981207,-0.9931947117551616,0.6177769471967948,1.638160739144987,-1.1676354905250517,1.0345311728021902,0.2285097405612819,2
120.9943658,14.3810075,-1.1723726653713038,1.5811462109784604,1.7776325553740722,-2.47440791236916,-1.2116621055598022,-0.557745911133754,2
120.9598006,14.4478257,-1.2566917023671356,-1.710246411472128,1.32341302444244,-2.808927076886493,0.6129025892102712,1.3123151419848464,2
120.9951553,14.38664784,0.2021414683606967,1.3658284247967851,1.9157947035924847,-1.5808823365693845,-1.2988338015654135,-0.1987322088925917,2
120.9777822,14.3981207,-0.9931947117551616,0.6177769471967948,1.2223950622332242,-2.7617004175954114,1.2406186217636026,0.4884803316419773,2
120.9777822,14.3981207,-0.8614462164491744,0.6177769471967948,1.521765184087926,-1.7705330768413934,1.098915360695902,0.3660334314056784,2
120.9943658,14.3810075,-0.7329804720510278,1.5811462109784604,2.1992804512738253,-0.5716220346048704,-1.3879308083938735,-1.0047211192634455,0
120.9943658,14.3810075,-0.9903489442565524,1.5811462109784604,1.9215305952619204,-1.458737862739014,-1.1796404554959443,-0.9685600548667676,2
120.9622969,14.4204905,-0.624298924898398,-0.4869433571471656,2.295452426658913,-0.6090917021419223,0.5254261187681151,1.560315027812523,2
120.9909738,14.3824796,-0.9931947117551616,1.4641795520899528,1.938294900754853,-1.3411094616410684,-1.1378071026451424,-0.3139603200622061,2
120.9777822,14.3981207,0.4359075665279404,0.6177769471967948,1.972370074457941,-0.2464568779566796,0.8560008798375545,0.154274159356356,2
120.93635,14.357185,-0.5189001286536085,2.446373016088029,0.0973541482478443,-1.1497263325810845,-0.6290407869588153,0.5327950760689694,1
120.9951553,14.38664784,0.9785005695961172,1.3658284247967851,1.9222488756306784,-1.5695136068966722,-1.3045900481655823,-0.194677703834683,2
120.9777822,14.3981207,1.2323008709535703,0.6177769471967948,1.6897082165345625,-1.1524664104711313,0.9852442240546468,0.2760488428618696,2
120.9943658,14.3810075,-0.9903489442565524,1.5811462109784604,1.924757681281017,-1.453053497902658,-1.1825185787960286,-0.9665328023378132,2
120.93635,14.357185,-0.5189001286536085,2.446373016088029,0.354065639350485,-0.257583208558226,-0.7337447273610416,0.3883364908987949,0
120.9943658,14.3810075,-0.9906651406452868,1.5811462109784604,1.9366921555176768,-1.3922264920172536,-1.191418519403606,-0.9670129571455168,2
120.9909738,14.3824796,-0.1327189392126994,1.4641795520899528,2.239564982537023,-0.3187319464399795,-1.2799840755379783,-0.4407978337218062,0
120.99314249805,14.386745565256,0.745885426283867,1.3252666195020817,1.869262112057552,-1.4845186172079423,-0.8520730210141795,0.1519233772569594,2
120.9943658,14.3810075,0.6162449069027754,1.5811462109784604,2.169481504060528,-0.8946077295425768,-1.395198279945675,-0.8383251358693856,2
120.9376723,14.3730865,-1.036160425645554,1.7424821321503323,1.2261871339099717,-1.217257622124488,1.311973744680064,1.0101238288430627,2
120.9566736,14.4418331,0.2021414683606967,-1.4316308125554469,1.6554579934246338,-1.6254927686636886,0.8040207092810655,1.536074493863652,2
120.9764389,14.4097122,0.5115839022316994,0.1060050576803074,1.9050796762878783,-1.284191319159699,1.9253756312349644,1.6703610828055009,2
120.9943658,14.3810075,-0.7296977211431876,1.5811462109784604,2.271741682002396,-0.4775289157896065,-1.3710469475468106,-1.0391252548599477,0
120.9677447,14.3830634,-0.3081025361640293,1.1973203991486023,2.1596288046192726,-0.1410100902058006,-1.8335698120642296,-0.2096727104477992,0
120.9943658,14.3810075,-1.0353542302530774,1.5811462109784604,1.9215305952619204,-1.458737862739014,-1.1796404554959443,-0.9685600548667676,2
120.943005,14.44953,-0.887795915510372,-1.378865800301578,1.321081180791957,-3.15011548738478,-0.8244409532254445,-0.3057331605440027,2
120.93635,14.357185,-0.8561762766369352,2.446373016088029,-0.1201823267887934,-1.12479334970182,-0.3121750196628323,0.096796250575529,1
120.9909738,14.3824796,0.7555821155383873,1.4641795520899528,1.8936822352032177,-2.0983024076756758,-1.254715463886853,0.14247230674058,2
120.9943658,14.3810075,-0.7296977211431876,1.5811462109784604,1.895221557854799,-1.8654276254642768,-1.2769362875142716,-0.695317617458921,2
120.9943658,14.3810075,-0.8350965173879772,1.5811462109784604,1.695981535056922,-2.5784274867380805,-1.1370964704649331,-0.6170163892811344,2
120.9943658,14.3810075,-0.624298924898398,1.5811462109784604,2.2727155518421243,-0.5156184623295869,-1.3736595001395706,-1.0305360899364264,0
120.9622969,14.4204905,0.4087673764949071,-0.4869433571471656,2.590516085267484,0.2228283258399774,0.1929678232605871,1.7697563023030836,0
120.9777822,14.3981207,-0.2027037399192396,0.6177769471967948,1.7039818058665654,-0.972084735881614,0.9793156886859388,0.2539037138222813,2
120.9777822,14.3981207,1.0826345802859694,0.6177769471967948,2.367359329461884,0.9091587072994792,0.6288439138280808,0.0926928504694585,0
120.9363861,14.3993471,-0.5189001286536085,0.6387012484432948,1.4453923845335137,-0.5794065850961421,1.0617836437118544,0.5605582307916092,2
120.9777822,14.3981207,-0.2554031380416344,0.6177769471967948,2.10905876926617,0.4860180305902508,0.8606081952490207,-0.0759532332799168,0
120.9528888,14.4226283,-0.9931947117551616,-0.559095276959701,1.5606042118452768,-2.208013206016028,-0.8261490241459272,-0.7936892201181808,2
120.9363861,14.3993471,-0.4978203694046505,0.6387012484432948,1.5983860333829418,0.0424315429003961,1.0457434317889305,0.3685024056582858,2
120.9363861,14.3993471,-0.5189001286536085,0.6387012484432948,1.6861030049942682,0.6067944096246841,1.0074615947731818,0.2105616629272268,0
120.9363861,14.3993471,-0.5189001286536085,0.6387012484432948,1.4469438661842795,-0.5714990743310394,1.0606266514328695,0.5604958106666077,2
120.9363861,14.3993471,-0.4978203694046505,0.6387012484432948,1.4469438661842795,-0.5714990743310394,1.0606266514328695,0.5604958106666077,2
120.9363861,14.3993471,-0.4978203694046505,0.6387012484432948,1.4492114162892449,-0.5599419432128125,1.0589356627174298,0.560404581253144,2
120.9777822,14.3981207,-0.9194155543838088,0.6177769471967948,1.6853312165902683,-0.6008038337368151,1.1186278054374497,-0.0563574393952179,2
120.9356405,14.3841135,-0.4978203694046505,1.2922611817439131,1.0580199153617145,-1.244064201762508,0.8716497431706353,0.214942550057114,2
120.9777822,14.3981207,0.0607932506927341,0.6177769471967948,2.0446507275521952,0.3407222236638745,0.9166562438365166,-0.1100324024259781,2
120.9909738,14.3824796,-0.645378684147356,1.4641795520899528,1.9816458498738672,-0.9525698908949404,-1.2457717807460904,-0.2626447428300865,2
120.9363861,14.3993471,-0.4978203694046505,0.6387012484432948,1.690638105204199,0.629908671861138,1.0040796173423023,0.2103792041002994,0
120.9426543,14.4004731,-0.8350965173879772,0.5055611327489469,1.650614160755474,-0.8405091886729166,0.6160244209938464,1.3202177283162686,2
120.9566736,14.4418331,-0.7823971192655824,-1.4316308125554469,2.1624603892068603,0.3044233623387231,0.5242360420453007,1.2983182519765126,2
120.9589927,14.4143526,-0.7823971192655824,-0.2163156972776496,2.11770393650902,-1.5377216904726418,-0.0285438719886271,2.1242537968654576,2
120.9426543,14.4004731,-0.5189001286536085,0.5055611327489469,1.6874836473412729,0.1140108621545012,0.7490818096172529,0.8166407253956567,2
